,Date,Open,High,Low,Close
92,18514.833333333332,193.23,196.255,192.915,193.475
93,18515.645833333332,196.675,198.295,193.0,193.065
94,18515.708333333332,193.065,194.24,190.27,190.455
95,18515.833333333332,190.455,190.765,185.225,186.94
96,18516.645833333332,189.025,191.035,186.35,187.27
97,18516.708333333332,187.27,188.475,181.14,182.7
98,18516.833333333332,182.7,185.75,182.445,183.715
99,18519.645833333332,188.1,195.29,187.165,195.21
100,18519.708333333332,195.21,196.7,193.865,196.195
101,18519.833333333332,196.195,196.52,194.465,196.23
102,18520.645833333332,200.745,202.055,195.765,197.475
103,18520.708333333332,197.475,199.43,197.275,198.67
104,18520.833333333332,198.67,200.705,197.315,198.985
105,18521.645833333332,200.445,206.755,200.445,205.275
106,18521.708333333332,205.275,206.705,202.805,204.88
107,18521.833333333332,204.88,206.085,200.14,201.695
108,18522.645833333332,192.895,193.41,187.7,190.405
109,18522.708333333332,190.405,192.725,184.275,186.46
110,18522.833333333332,186.46,188.545,185.825,187.105
111,18523.645833333332,190.115,192.055,186.355,186.88
112,18523.708333333332,186.88,187.445,180.385,182.8
113,18523.833333333332,182.8,187.01,181.94,186.23
114,18526.645833333332,180.045,186.345,179.505,184.83
115,18526.708333333332,184.83,190.39,184.54,188.565
116,18526.833333333332,188.565,190.965,186.745,190.38
117,18527.645833333332,185.34,188.545,178.51,180.62
118,18527.708333333332,180.62,184.29,179.28,182.695
119,18527.833333333332,182.695,186.12,182.055,185.25
120,18528.645833333332,188.7,196.08,187.785,195.23
121,18528.708333333332,195.23,196.54,193.03,194.145
122,18528.833333333332,194.145,194.235,188.57,189.49
123,18529.645833333332,187.38,188.045,180.695,185.2
124,18529.708333333332,185.2,192.135,183.345,191.405
125,18529.833333333332,191.405,193.865,190.675,191.74
126,18530.645833333332,192.72,200.285,191.705,200.285
127,18530.708333333332,200.285,200.57,196.2,200.4
128,18530.833333333332,200.4,202.685,200.23,201.09
129,18533.645833333332,205.005,213.905,204.4,213.83
130,18533.708333333332,213.83,218.055,213.815,215.05
131,18533.833333333332,215.05,219.0,214.665,218.285
132,18534.645833333332,217.97,227.0,217.97,226.445
133,18534.708333333332,226.445,231.3,226.13,229.93
134,18534.833333333332,229.93,231.815,229.23,231.59
135,18535.645833333332,233.65,239.345,228.78,238.49
136,18535.708333333332,238.49,245.66,238.36,241.92
137,18535.833333333332,241.92,242.275,234.505,238.1
138,18536.645833333332,242.6,247.475,235.33,241.995
139,18536.708333333332,241.995,249.63,240.935,246.61
140,18536.833333333332,246.61,249.145,245.255,248.685
141,18537.645833333332,241.5,255.43,239.91,252.87
142,18537.708333333332,252.87,257.28,248.915,252.885
143,18537.833333333332,252.885,254.765,248.89,251.415
144,18540.645833333332,257.755,266.1,257.505,266.095
145,18540.708333333332,266.095,269.34,261.69,267.935
146,18540.833333333332,267.935,272.575,266.61,272.485
147,18541.645833333332,273.85,274.53,263.345,266.43
148,18541.708333333332,266.43,272.395,262.54,272.005
149,18541.833333333332,272.005,275.745,265.745,272.065
